"Year","Qrt","gross.domestic.product","gross.private.domestic.investment","export","import","nominal.consumption","nominal.consumption.durables","nominal.private.investment","nominal.fixed.nonresidential.investment","nominal.fixed.residential.investment","nominal.change.in.private.inventories","deflator.gdp","deflator.pce","deflator.pce.goods","deflator.pce.goods.durable","deflator.pce.goods.nondurable","deflator.pce.services","deflator.investment","deflator.investment.fixed","deflator.investment.fixed.nonresidential","deflator.investment.fixed.nonresidential.structures","deflator.investment.fixed.nonresidential.equipment.and.software","deflator.investment.fixed.residential","deflator.export","deflator.export.goods","deflator.export.services","deflator.imports","deflator.imports.goods","deflator.imports.services","deflator.government","income.gross.domestic","income.employees.compensation","income.employees.compensation.wage.n.salary.accruals","income.employees.compensation.wage.n.salary.disbursments","income.employees.compensation.supplements","income.taxes.preduction.and.imports","income.subsidies.production.and.imports","income.net.surplus","income.private.enterprises","income.private.enterprises.interest.and.miscellaneous","income.private.enterprises.business.transfer.payments","income.private.enterprises.proprietors.income.gross","income.private.enterprises.rental.income.gross","income.private.corporate.profits.with.inventory.valuation.gross","income.private.taxes.corporate.income","income.private.after.tax.profit.with.inventory.valuation.gross","income.private.dividends","income.private.undistributed.profit.with.inventory.valuation.gross","income.government.enterprises.surplus","income.consumption.of.fixed.capital","income.consumption.of.fixed.capital.private","income.consumption.of.fixed.capital.government","income.statistical.discrepancy","price.per.value.added.nonfinancial","price.unit.labor.cost","price.nonlabor.unit.cost","price.nonlabor.unit.cost.consumption.fixed.capital","price.nonlabor.unit.cost.taxes.less.subsidies","price.nonlabor.unit.cost.net.interest.and.miscellaneous","price.profits.with.inventories.groos","price.profits.taxes","price.prifits.aftertax.with.inventories.gross","nominal.gross.domestic.product","nominal.gross.domestic.income","nominal.net.domestic.product","nominal.net.domestic.income","nominal.gross.national.product","nominal.gross.national.income","nominal.net.national.product","nominal.net.national.income","nominal.gross.domestic.purchases","nominal.final.sales.to.domestic.purchases","nominal.disposable.personal.income","nominal.government.gross.investment","nominal.government.consumption","nominal.excise.taxes","nominal.local.sale.taxes","nominal.other.local.taxes","nominal.gdp","nominal.net.investment.consumer.durables","nominal.depreciation.durables","nominal.gross.investment.durables","nominal.stock.durables","capacity.utilization","M2","fed.interest.rate","nominal.rate.10years","real.rate.10years","labor.force","employed","weekly.hours","participation.rate","labor.cost.index","w.change.prev.qrt.annual.rate","unit.labor.cost.index","SnP.volume","SnP.price","consumption.taxes","service.durables","Output","Investment.government","Investment.fixed.nonresidential","Investment.residential","Investment.inventories","Investment.durables","Investment","Government.consumption","Consumption","unemployed","unemployment","Labor","Population"
"162",1986,1,7016.8,963.9,373.1,538.9,2827.2,391.6,763.8,527.2,206.3,30.3,0.62456,0.60969,0.79016,1.08293,0.6588,0.5242,0.79241,0.77894,0.93428,0.466,1.19643,0.50141,0.83614,0.92311,0.65325,0.81541,0.8653,0.6143,0.55577,4326.4,2511.9,2065.5,2065.5,446.4,317.5,23.1,994.2,993.2,381.3,43,249.5,36.8,282.5,106.6,176,85.7,90.2,1,525.9,429.6,96.3,56.1,0.732,0.481,0.182,0.079,0.072,0.031,0.071,0.023,0.048,4382.4,4326.4,3856.5,3800.5,4406,4349.9,3880.1,3824,4509.9,4479.5,3202.9,165.1,753.8,31.7,136.1,24.3,4382.4,90.235,278.34,368.575,1402.197,0.789819,2517.10666666667,0.0782555555555556,0.0855188888888889,NA,116929.533333333,108743.155555556,34.8688888888889,65,48.8,0.2,79.6539072234725,8992.71,219.58606557377,315.078154471945,308.817633642064,7010.53947917012,297.065332781546,564.28479684891,411.439739933388,38.2379811468971,317.969574039814,1578.93490682136,1356.31646184573,4241.08811050303,8186.37777777779,0.0700112071296883,197.842838403184,1798.9158974359
"163",1986,2,7045,942.5,377.2,561.8,2859.2,407.3,753,517.5,219.8,15.7,0.62786,0.61008,0.77892,1.08782,0.64311,0.53009,0.79891,0.78488,0.94066,0.4684,1.20576,0.50622,0.83302,0.91614,0.65687,0.79024,0.8306,0.6213,0.55727,4359.9,2535.1,2083.7,2083.7,451.5,319.5,24.2,994.9,993.9,389.1,35.4,257.2,35.6,276.6,106.3,170.3,92.1,78.2,1,534.5,436.1,98.5,63.3,0.735,0.485,0.182,0.08,0.071,0.031,0.068,0.022,0.046,4423.2,4359.9,3888.7,3825.4,4439.7,4376.3,3905.1,3841.8,4553,4537.4,3241.4,170.5,770.4,29.5,137.8,23.8,4423.2,99.836,283.482,383.318,1435.946,0.783039,2583.69230769231,0.0691923076923077,0.0760450549450549,NA,117641.406593407,109204.384615385,34.7340659340659,65.232967032967,49.1,0.8,79.8132150379194,8570.24,240.5334375,313.237608182533,313.39728999283,7045.1596818103,305.955820338436,550.145642421279,434.19856979179,19.6510624169987,329.797102111014,1578.25292244945,1382.45374773449,4269.05301162636,8437.02197802195,0.0717181324359889,197.913762116525,1803.40419797177
"164",1986,3,7112.9,913,385.8,577.4,2930.6,445.7,732.5,513.5,226.1,-7,0.63143,0.61458,0.78252,1.09686,0.64477,0.53504,0.80235,0.79169,0.94713,0.47046,1.21558,0.51275,0.82986,0.90779,0.66274,0.79568,0.83509,0.62956,0.56032,4411,2570.8,2113.4,2113.4,457.4,326.2,25.5,996.7,995.9,389.7,34.1,271.5,32.5,268.2,107.3,160.9,85.9,74.9,0.8,542.7,442.3,100.4,80.3,0.738,0.49,0.183,0.08,0.072,0.031,0.066,0.023,0.043,4491.3,4411,3948.6,3868.2,4509.8,4429.5,3967,3886.7,4630.6,4637.6,3282.4,181.1,786.3,29.5,142,23,4491.3,129.157,290.315,419.472,1482.614,0.783893,2648.17173913043,0.0621010869565217,0.0730510869565218,NA,118222.815217391,109968.75,34.6336956521739,65.3663043478261,49.4,2.9,80.3918608469444,8898.1,241.13484375,316.476292752774,318.745838119723,7115.16954536695,323.20816676185,542.164222440425,440.955631399317,-8.72491467576792,358.210474668057,1594.41864142991,1403.30525414049,4309.04564979655,8254.0652173913,0.0698178706217873,198.723129950893,1808.620150656
"165",1986,4,7147.3,914.4,400.2,581.9,2969.9,441.1,736.7,521.2,228.3,-12.7,0.63567,0.61909,0.7852,1.10309,0.64617,0.54042,0.80573,0.79706,0.95157,0.47283,1.22103,0.51878,0.83716,0.9167,0.66689,0.8054,0.8467,0.63242,0.56519,4472,2619.9,2153.9,2153.9,465.9,330.4,26.8,997.9,997.1,388.5,34.8,272.1,30.4,271.3,118.5,152.8,89.4,63.3,0.7,550.7,448.3,102.4,71.3,0.74,0.492,0.182,0.08,0.072,0.03,0.066,0.026,0.04,4543.3,4472,3992.6,3921.3,4555.3,4484,4004.5,3933.3,4676.9,4689.6,3308.5,176.2,794,29.4,143.5,23.5,4543.3,115.474,299.692,415.166,1522.303,0.789646,2707.28043478261,0.0626913043478261,0.0726347826086957,NA,118586.489130435,110492.184782609,34.6326086956522,65.3663043478261,49.9,6.3,81.6580326552837,9218.44,243.51984375,317.239819735418,326.885494383958,7156.94567464854,311.753569596065,547.726389020251,440.070935656733,-15.7633772227501,352.759135476762,1578.91270507283,1404.83731134663,4354.89565822909,8094.3043478261,0.0682565476655867,199.662755806109,1814.18378036816
"166",1987,1,7186.9,942.3,400.5,578.4,3004.8,418.5,765,506.8,230.1,28,0.6416,0.62731,0.79879,1.11247,0.66056,0.54606,0.81177,0.79959,0.95158,0.47285,1.22093,0.5243,0.84066,0.92023,0.6701,0.82591,0.87633,0.62241,0.56995,4551.4,2666.1,2195.3,2195.3,470.8,336,28.3,1019.2,1018.7,387.7,34.8,282.7,31.6,282,118.7,163.3,93.9,69.4,0.5,558.4,454,104.4,59.7,0.745,0.494,0.182,0.08,0.073,0.029,0.07,0.026,0.044,4611.1,4551.4,4052.7,3993,4625.2,4565.5,4066.8,4007.1,4752.1,4724.1,3373,178.9,803.5,29.2,145.1,24.2,4611.1,88.866,304.391,393.257,1554.091,0.795982,2749.93,0.06224,0.0719144444444444,NA,119077.566666667,111204.3,34.7622222222222,65.4655555555556,50.3,4.7,82.6175145389833,11491.28,279.465322580645,316.430472971896,329.496202144777,7199.96572917288,313.887183086236,532.587906429307,438.870875452985,34.4894117647059,332.118383207027,1588.30556629326,1409.77278708659,4379.78737579303,7873.26666666666,0.0661188071528726,201.701629274945,1818.93463908077
"167",1987,2,7263.3,943.6,416.4,592.8,3071.9,439.1,767.6,518.2,232.9,16.5,0.64526,0.63285,0.80667,1.12125,0.6678,0.55048,0.81344,0.80058,0.95008,0.47479,1.21561,0.52833,0.85259,0.93676,0.67375,0.8474,0.90219,0.62906,0.5734,4648.4,2707.7,2231.6,2231.6,476.1,344.4,30.4,1060.5,1060.3,390.3,35.1,289.7,30.5,314.7,132.8,181.9,92.4,89.5,0.2,566.2,460.5,105.7,38.4,0.747,0.492,0.18,0.079,0.073,0.028,0.075,0.029,0.047,4686.7,4648.4,4120.5,4082.2,4705.2,4666.9,4139,4100.7,4834.1,4817.6,3365.9,183.7,810.9,30,148.6,24.8,4686.7,101.838,310.78,412.618,1588.394,0.805302,2773.68021978022,0.066521978021978,0.0834626373626374,NA,119666.461538462,112161.032967033,34.7340659340659,65.5351648351648,50.7,0,82.6175145389833,10944.4,293.468571428571,321.403176108083,333.837913043478,7275.7347369354,320.369724450645,545.427753452341,440.822970491927,20.2832204273059,345.674855955149,1609.64458040579,1414.19602371817,4428.29413281143,7505.42857142858,0.0627195663257436,203.272167830648,1825.98856414642
"168",1987,3,7326.3,944.6,434.3,604.3,3138.3,460.5,769.5,534.2,234.2,1,0.65033,0.63939,0.81365,1.12934,0.67413,0.55679,0.81461,0.80203,0.949,0.47733,1.21036,0.53287,0.85557,0.93882,0.67826,0.85602,0.91062,0.63774,0.57794,4754.9,2753.9,2271.8,2271.5,482.1,352.4,31.3,1104.8,1104.9,397.2,33.2,297.2,35.3,342,137.9,204,93.8,110.3,-0.1,575.1,467.7,107.4,9.6,0.751,0.491,0.179,0.079,0.072,0.028,0.081,0.029,0.052,4764.5,4754.9,4189.4,4179.7,4782.5,4772.9,4207.4,4197.8,4910.2,4909.2,3461.5,187.9,814.6,31,152.9,25.4,4764.5,115.103,317.662,432.765,1625.109,0.814813,2790.91739130435,0.0683923913043478,0.0887076086956522,NA,120077.717391304,112866.206521739,34.7673913043478,65.6010869565217,51.2,4.2,83.4849984416426,11752,319.22375,327.343249034236,338.840703419697,7337.79745438546,325.120254697719,562.90832455216,439.506821551223,1.22755035737492,359.727411499043,1629.44766619676,1409.48887427761,4468.86091391109,7211.51086956522,0.0600570282833129,204.74642532519,1830.42267989992
"169",1987,4,7451.7,1018.3,450.4,618.2,3173,449.9,837.8,537.2,237.5,63.1,0.6553,0.64491,0.81812,1.13399,0.67833,0.56279,0.82276,0.80863,0.95652,0.482,1.21886,0.53763,0.87002,0.95948,0.68111,0.86945,0.92632,0.64337,0.5799,4859.3,2820.3,2331.8,2332,488.5,357.4,31.1,1128,1128,407.4,33.1,307.4,39.4,340.7,132.4,208.3,102.4,105.9,0,584.6,475.7,108.9,23.8,0.755,0.496,0.179,0.079,0.072,0.028,0.079,0.027,0.052,4883.1,4859.3,4298.5,4274.7,4903.1,4879.2,4318.4,4294.6,5028.8,4965.7,3540.9,186.7,831.4,31.5,154.7,25.1,4883.1,97.797,325.015,422.812,1652.669,0.83102,2822.94347826087,0.0691913043478261,0.0912619565217391,NA,120593.239130435,113526.902173913,34.7326086956522,65.7,51.7,0.9,83.6728396881363,13610.78,255.70015625,327.642616799243,344.907591777705,7468.96497497846,321.952060700121,561.619202944005,441.753622379704,76.6945929816185,350.284231287601,1690.53629198772,1433.6954647353,4512.53321825544,7066.33695652173,0.058596460361088,205.738933847127,1835.51353318774
"170",1988,1,7490.2,960.9,475.3,615.3,3253.5,470.4,797.6,546.2,234.4,17,0.66068,0.65042,0.81936,1.13207,0.68052,0.57028,0.83005,0.81585,0.96503,0.48964,1.2256,0.54243,0.88016,0.97314,0.68468,0.88199,0.93729,0.6599,0.58491,4955.6,2870,2368.1,2368.1,501.9,365.1,30.4,1155.4,1156.1,405.8,31.9,327.5,38.4,352.4,129.3,223.1,85.8,137.3,-0.7,595.5,484.4,111,-7,0.759,0.495,0.181,0.079,0.073,0.029,0.083,0.028,0.056,4948.6,4955.6,4353.2,4360.1,4974,4980.9,4378.5,4385.5,5073,5056,3616.1,181.5,840.4,33.2,157.8,25.3,4948.6,109.697,327.937,437.634,1680.102,0.836067,2872.41428571429,0.0666516483516483,0.0842120879120879,NA,121009.516483516,114090.395604396,34.5978021978022,65.7978021978022,52.4,6.2,84.9697687033024,11240.91,258.476984126984,332.554349497248,349.042974374376,7506.68862487713,310.304149356311,565.992767064236,432.129491362941,20.4805667001003,367.440383643448,1638.64453299976,1436.80224308013,4571.24184879724,6919.12087912086,0.0571783201866058,205.957632784122,1839.11183111764
"171",1988,2,7586.4,984.3,488.5,608.3,3313,473.2,820.4,562.3,238.4,19.7,0.66689,0.65754,0.82629,1.13837,0.68735,0.57748,0.83353,0.82085,0.96974,0.49455,1.22858,0.54732,0.89859,0.99931,0.68827,0.89781,0.95571,0.66684,0.58972,5059.1,2933.2,2423.1,2423.1,510.1,372.6,29.8,1177.2,1173.9,407.1,32.5,333.8,36.9,363.6,136.6,227,93.4,133.6,3.3,605.9,493,112.9,0.2,0.764,0.5,0.182,0.08,0.073,0.029,0.083,0.029,0.055,5059.3,5059.1,4453.3,4453.2,5082.6,5082.4,4476.7,4476.5,5166.4,5146.7,3690,186.3,846.7,33.2,162.3,26.1,5059.3,106.789,333.433,440.222,1719.036,0.84198,2927.97912087912,0.0715593406593407,0.0891197802197802,NA,121262.868131868,114619.362637363,34.6,65.7659340659341,53,3.4,85.6920117372805,10798.84,263.26873015873,337.013717796636,353.307307817318,7602.69359002068,315.91263650546,579.846144327345,435.576993349412,23.6356777181863,367.545974160537,1667.758610666,1435.76612629723,4618.96885305746,6643.5054945055,0.0547859835154235,206.925675704942,1843.85533109429
"172",1988,3,7625.6,990.6,497.5,622.6,3380.4,470.4,825.7,567.5,240,18.2,0.67442,0.66566,0.83543,1.14649,0.69643,0.58511,0.83355,0.82463,0.97354,0.49942,1.22994,0.55073,0.90983,1.01535,0.69033,0.88795,0.94395,0.66351,0.5923,5157.8,2981.7,2463.4,2463.4,518.3,377.6,29.2,1211.5,1208,421,34,343,38.8,371.2,146.7,224.5,112.1,112.4,3.6,616.2,501.4,114.8,-15,0.773,0.506,0.183,0.08,0.073,0.03,0.084,0.029,0.055,5142.8,5157.8,4526.7,4541.6,5163.9,5178.9,4547.7,4562.7,5243,5224.8,3764.3,186.3,850.6,33.8,163.7,25.9,5142.8,96.425,341.161,437.586,1758.364,0.84471,2954.98043478261,0.0798108695652174,0.0910130434782609,NA,121916.195652174,115231.326086957,34.5673913043478,65.9673913043478,53.6,3.7,86.4846628458504,9725.39,266.78234375,335.606766216988,358.917705344137,7648.91093912715,314.536552422759,582.924173634365,435.785230512229,21.8347099430786,363.594369276108,1668.73092169887,1436.09657268276,4669.18344474552,6684.86956521741,0.0548316778542639,207.834413284329,1848.12819245345
"173",1988,4,7727.4,1003.7,512.7,641.6,3453.3,486.2,842.6,579.1,244.4,19.1,0.67953,0.6721,0.84158,1.15502,0.70155,0.59166,0.83951,0.83265,0.98315,0.50474,1.24161,0.5559,0.90809,1.01081,0.69398,0.89515,0.95233,0.66671,0.59556,5267.3,3035.1,2508,2508,527.2,382.5,28.6,1251.7,1247.6,438.4,36,335.1,46.8,391.3,153.9,237.4,100.8,136.6,4.1,626.5,509.6,116.9,-16.3,0.777,0.505,0.184,0.08,0.072,0.032,0.088,0.03,0.058,5251,5267.3,4624.5,4640.8,5274.7,5291,4648.2,4664.5,5359.7,5340.7,3834.9,190.4,873.4,33.5,165.8,25.6,5251,103.294,348.965,452.259,1800.301,0.848776,2980.84130434783,0.0847130434782609,0.0895663043478261,NA,122486.717391304,115945.673913043,34.6010869565217,66.0989130434783,54.2,0.3,86.5495263429847,9082.88,274.978253968254,334.622823984526,364.475974442001,7757.25315045747,319.699106723084,589.025072471139,439.647418600468,22.7518039401851,373.832585844975,1697.23169256806,1466.51890657532,4722.40255131409,6541.04347826086,0.0534020636487825,209.326679879506,1853.08217263324
"174",1989,1,7799.9,1042.2,527.8,644.6,3507.7,486.4,884.1,591.3,244.6,48.2,0.68723,0.6802,0.85052,1.16086,0.71116,0.59935,0.84829,0.8368,0.98713,0.50899,1.24405,0.55996,0.91704,1.02062,0.70101,0.90938,0.97323,0.65935,0.60312,5356.3,3079.6,2543.1,2543.1,536.5,391.1,28,1277.2,1272.7,465.9,38.2,357,44.2,367.4,158.4,209.1,126.2,82.9,4.5,636.4,517.6,118.8,4.1,0.783,0.513,0.189,0.081,0.073,0.035,0.08,0.031,0.049,5360.3,5356.3,4723.9,4719.9,5383.9,5379.8,4747.5,4743.4,5462.5,5414.3,3925.3,191.1,879.6,33.8,168.7,26.6,5360.3,98.741,353.877,452.618,1836.066,0.849329,2997.41444444444,0.0944611111111111,0.0920788888888889,NA,123254.522222222,116837.311111111,34.5688888888889,66.3688888888889,54.8,2.9,87.1770104089714,10253.03,290.638548387097,336.812702146428,368.106093758076,7831.19339161165,316.852367688022,599.009249035081,436.816915493964,56.8194095690533,372.295114838405,1731.34748252643,1458.41623557501,4758.22967351021,6417.2111111111,0.0520647112609886,210.740142013021,1857.11293778879
"175",1989,2,7858.3,1030,550.8,647.6,3570,493.3,878.2,601.9,240.2,36,0.69399,0.68919,0.86531,1.1618,0.72992,0.60563,0.85261,0.84189,0.99074,0.51497,1.2439,0.56677,0.91845,1.01978,0.70663,0.91936,0.98675,0.65774,0.60739,5395.2,3109,2564.5,2564.5,544.5,397.4,27.4,1269.8,1264.8,474.5,38.6,348.4,43.5,359.9,145,214.9,126.4,88.5,5,646.4,525.6,120.7,58.4,0.791,0.52,0.194,0.083,0.074,0.037,0.078,0.028,0.05,5453.6,5395.2,4807.2,4748.8,5476.6,5418.3,4830.3,4771.9,5543.1,5507.1,3960.8,195.1,899.9,31.7,172.9,26.9,5453.6,98.054,360.978,459.032,1864.05,0.841969,3017.92747252747,0.0972758241758242,0.0877428571428571,NA,123675.758241758,117203.505494506,34.4659340659341,66.3989010989011,55.5,-0.4,87.0898333985624,10951.16,313.64828125,335.901565606001,374.883800998451,7897.28223539245,321.21042493291,607.525687869673,423.805070840023,42.2227283079025,378.18512529342,1729.39555022633,1481.58514298885,4783.10154217727,6472.25274725274,0.0523324282726527,210.771044802111,1862.6175462986
"176",1989,3,7920.6,1017.9,556.8,646.7,3626.8,505.6,870.3,621.9,238.4,10,0.69855,0.69296,0.86553,1.16443,0.72933,0.61103,0.85503,0.84541,0.9952,0.51899,1.24759,0.56871,0.91265,1.00975,0.70908,0.90366,0.96606,0.65836,0.61115,5454.5,3145.7,2592.9,2592.9,552.8,403.8,27.1,1275.6,1270.5,479.5,40,347.8,41.1,362,140.4,221.6,130.8,90.8,5.1,656.5,533.6,122.9,78.4,0.796,0.522,0.196,0.084,0.075,0.037,0.078,0.026,0.052,5532.9,5454.5,4876.5,4798.1,5558.4,5480,4901.9,4823.5,5609.2,5599.3,4008.3,202.2,910,32.3,174.6,27.7,5532.9,103.893,366.581,470.474,1896.236,0.831212,3075.65543478261,0.0908402173913044,0.0810576086956522,NA,124026.554347826,117495.184782609,34.4673913043478,66.4673913043478,56.3,0.8,87.2640130653595,10233.15,342.176190476191,338.547679519741,379.954518519791,7962.00683900005,330.85167307535,624.899517684887,419.194316962951,11.6959669079628,387.008065099587,1735.75973817494,1488.99615479015,4827.15094603496,6531.36956521739,0.0526610579449019,211.304515264891,1865.97596075225
"177",1989,4,7937.9,1007.4,565.6,658.4,3673.5,491.9,867.3,615.8,234.8,16.6,0.70317,0.69847,0.86919,1.16825,0.73275,0.61738,0.86085,0.84986,1.00015,0.52303,1.25214,0.57217,0.90982,1.00278,0.71419,0.90844,0.96939,0.66726,0.61473,5498.1,3196.1,2636.9,2636.9,559.3,403.2,27.3,1259.6,1254.5,476.2,39.9,353.2,40.8,344.4,140.5,204,122.2,81.8,5.1,666.6,541.6,125,83.6,0.799,0.528,0.196,0.084,0.075,0.037,0.074,0.026,0.048,5581.7,5498.1,4915.2,4831.6,5613.4,5529.8,4946.8,4863.2,5665.3,5648.7,4071.1,202.3,922.3,31.3,173.2,26.6,5581.7,84.684,372.992,457.676,1925.668,0.828947,3135.80108695652,0.0861402173913043,0.079070652173913,NA,124446.282608696,117772.836956522,34.4336956521739,66.5326086956522,57,5.1,88.3766292319429,10258.25,345.37746031746,330.866035763884,385.207549753905,7992.24151399002,329.087566899289,615.707643853422,410.367548106332,19.2814942926323,376.752521800225,1713.24008869951,1500.33347973907,4871.46794555143,6673.44565217392,0.0536251104676036,211.596786238918,1870.45548113053
"178",1990,1,8020.8,1017.3,590.3,679.3,3758.7,515.4,880,626.9,239.2,13.9,0.71166,0.70907,0.88523,1.17448,0.75131,0.62541,0.86498,0.85463,1.00476,0.52748,1.25557,0.57691,0.91079,0.99828,0.72565,0.92264,0.98252,0.68376,0.6237,5611.1,3261.2,2689,2689,572.2,419.4,27.1,1280.8,1277.9,479.9,40.2,360.6,43.3,353.9,139.3,214.6,145.7,68.8,3,676.8,549.5,127.4,97.1,0.808,0.534,0.199,0.085,0.076,0.038,0.075,0.026,0.049,5708.1,5611.1,5031.3,4934.3,5738.3,5641.2,5061.4,4964.4,5797.3,5783.4,4164,212.4,946.2,32.6,183.7,28.7,5708.1,104.848,377.293,482.141,1967.045,0.829309,3180.71444444444,0.0825033333333333,0.0842177777777778,NA,125783.711111111,119116.177777778,34.4344444444444,66.7344444444444,57.7,4.8,89.4371487827262,10038.5,336.574761904762,345.523009011804,388.235474422723,8063.51246541092,340.548340548341,623.93009275847,414.622731448579,16.0687159090909,391.453740970812,1749.30208151915,1517.07551707552,4886.13486681625,6667.53333333334,0.0530079234778148,214.014955870362,1884.83941326318
"179",1990,2,8052.7,1017.6,598.3,678.2,3811.8,498.4,882.5,617.9,230.9,33.7,0.71993,0.71673,0.88863,1.17461,0.75563,0.63498,0.8672,0.8574,1.00772,0.53121,1.25676,0.57925,0.91327,0.9995,0.73046,0.90648,0.95803,0.69382,0.62965,5715.1,3319.6,2738.1,2738.1,581.5,419.5,26.9,1316.4,1314.9,485.3,39.9,364.3,48.2,377.2,144.9,232.4,141.2,91.2,1.5,686.6,557,129.5,82.3,0.816,0.537,0.201,0.086,0.077,0.038,0.079,0.027,0.052,5797.4,5715.1,5110.8,5028.5,5828.5,5746.2,5141.9,5059.7,5865.7,5832,4236.7,213.7,957.7,33,181.2,27.9,5797.4,80.854,385.397,466.251,1992.457,0.830467,3207.01538461538,0.0824263736263736,0.0867758241758242,NA,125707.065934066,118997.043956044,34.332967032967,66.5340659340659,58.5,5.4,90.644550291293,9624.18,349.796507936508,337.784102800218,395.95719430279,8110.87309150257,339.394901929643,613.166355733735,398.618903754855,38.859059490085,380.145142881199,1737.14004481084,1521.00373223219,4932.62931445954,6710.02197802198,0.0533782403412504,213.170843499365,1889.36395467909
"180",1990,3,8052.6,993.7,602.7,675.4,3875.2,493.6,866.8,626.1,218.8,21.9,0.72655,0.72588,0.9012,1.17512,0.77152,0.64254,0.87231,0.86283,1.01472,0.53562,1.26468,0.58194,0.92211,1.00365,0.74795,0.93287,0.98537,0.71572,0.63609,5761.3,3360.8,2771,2770.9,589.8,426.9,26.9,1304.4,1303.2,484.9,39.8,369.2,53.3,356,149.8,206.2,143.2,63,1.1,696.1,564.2,132,89.4,0.822,0.545,0.204,0.087,0.078,0.039,0.073,0.027,0.046,5850.6,5761.3,5154.5,5065.1,5877.2,5787.8,5181,5091.7,5925,5903.1,4293.9,215.8,967.2,33.7,185.3,27.3,5850.6,71.302,390.422,461.724,2016.201,0.82928,3241.61195652174,0.081595652173913,0.0870130434782609,NA,125871.108695652,118714.043478261,34.2,66.4673913043478,59.2,4.7,91.7096237572157,10081.55,335.881746031746,339.312283021987,400.869732452856,8114.15744943087,339.260167586348,617.017502365184,375.983778396398,25.106172127365,376.822621621168,1709.78278920752,1520.53954629062,4956.53511393273,7157.06521739128,0.0568602699345136,211.840258515429,1893.72722812756
"181",1990,4,7982,930.8,607.7,657.3,3896,480.9,814.6,618.9,207,-11.3,0.73239,0.73551,0.9175,1.17749,0.7915,0.64913,0.87512,0.86816,1.02258,0.53888,1.27552,0.58286,0.93595,1.01235,0.77105,0.98471,1.04291,0.74742,0.64624,5777.9,3372.7,2775.9,2775.8,596.7,434.2,27,1292.7,1292,484.2,40.5,366.6,54.4,346.3,147.7,198.7,146.3,52.4,0.7,705.3,571,134.3,68.1,0.824,0.545,0.207,0.088,0.08,0.039,0.071,0.026,0.045,5846,5777.9,5140.7,5072.6,5895.8,5827.7,5190.5,5122.5,5924.5,5935.8,4321.5,221,992.8,34.5,186.9,29.1,5846,54.791,395.125,449.916,2039.098,0.812134,3265.82065217391,0.0774260869565217,0.0839673913043478,NA,126068.989130435,118361.597826087,34.1663043478261,66.4,59.8,7.4,93.4062517967242,9938.5,316.56203125,340.580005710323,404.834792652167,8046.25478694184,341.978212428819,605.233820336795,355.145317915108,-12.9119076847533,366.371860040106,1639.15007246892,1536.27135429562,4920.4333601773,7707.39130434784,0.0611362981293801,211.003237353365,1898.62935437402
"182",1991,1,7943.4,892.9,612.1,649.8,3909.7,471.7,787.9,608.2,195.2,-15.5,0.74026,0.74021,0.91687,1.18754,0.78756,0.65616,0.88237,0.87446,1.03151,0.54364,1.28664,0.58445,0.93901,1.01356,0.7776,0.95456,1.00325,0.74777,0.6512,5827.5,3387.4,2778.3,2778.1,609,444.3,27.1,1309.2,1305.9,472.9,40.8,357.8,56.1,378.2,141.6,236.6,150,86.6,3.3,713.8,577.4,136.4,52.7,0.833,0.546,0.213,0.09,0.083,0.04,0.075,0.026,0.049,5880.2,5827.5,5166.4,5113.7,5918.1,5865.4,5204.3,5151.6,5925.8,5941.3,4362.5,216.4,1011.7,43.2,184.8,28.6,5880.2,41.028,400.234,441.262,2067.798,0.793244,3305.31,0.0643255555555556,0.0802222222222222,NA,126072.7,117783.244444444,34.0655555555556,66.2344444444444,60.4,2.5,93.9900408704537,11891.33,352.282950819672,346.658380729793,406.677602438655,8003.41922170886,332.309582309582,589.621040998148,333.989220634785,-17.5656174641452,355.383809744028,1580.59339205361,1553.59336609337,4906.93246356188,8289.45555555554,0.0657513922963143,209.353045607469,1903.43107815672
"183",1991,2,7997,888.5,634.1,661.4,3963.3,475.2,784.1,601.4,200.7,-18,0.74553,0.74467,0.91863,1.19051,0.78883,0.66178,0.8825,0.87431,1.02979,0.5445,1.2826,0.58702,0.93416,1.00724,0.77577,0.92822,0.97508,0.72882,0.65323,5884.4,3422.1,2803.9,2804.3,618.2,451.6,27.2,1316.6,1310.7,466.6,39.7,365.2,58.1,381.1,136.8,244.4,157.6,86.8,5.9,721.3,583.2,138.1,77.6,0.839,0.551,0.214,0.091,0.084,0.039,0.074,0.024,0.05,5962,5884.4,5240.7,5163.1,5988.9,5911.4,5267.6,5190,5983.6,6001.6,4422.1,221.3,1015,45.2,187.9,27.7,5962,38.706,405.884,444.59,2083.687,0.79502,3342.73956043956,0.0586241758241758,0.0812934065934066,NA,126349.736263736,117726.153846154,34.032967032967,66.2659340659341,61.2,1.7,94.3894985441531,11015.63,378.6659375,350.222246095586,410.942772425263,8057.72052632968,338.778072042007,584.002563629478,341.89635787537,-20.396633082515,357.164987482997,1584.443059525,1553.81718537116,4946.76028143352,8623.58241758242,0.0682516851446526,209.051391576283,1906.7072402242
