Date,NER,ND,match,match2
31.07.2011,-0.000273355,-0.00029699,4046,784
01.08.2011,-0.00000813,-0.0000168,4047,785
02.08.2011,-0.0000745,-0.000114263,4048,785
03.08.2011,-0.000112289,-0.0000297,4049,785
04.08.2011,-0.000189667,-0.0000351,4050,785
05.08.2011,-0.00000205,-0.00000425,4051,786
08.08.2011,-0.000506543,0.00000217,4054,786
09.08.2011,-0.00015707,-0.000473727,4055,786
10.08.2011,-0.000418494,-0.000313131,4056,787
11.08.2011,-0.000267745,-0.000398258,4057,787
12.08.2011,-0.00015767,-0.0000925,4058,787
15.08.2011,-0.000294327,-0.000366539,4061,788
16.08.2011,-0.00010369,-0.000444375,4062,788
17.08.2011,-0.000110209,-0.000102362,4063,788
18.08.2011,-0.0000955,0.0000156,4064,788
19.08.2011,-0.000442004,-0.000443059,4065,788
21.08.2011,-0.000184775,-0.000110093,4067,789
22.08.2011,-0.0000628,-0.00000197,4068,789
23.08.2011,-0.0000587,-0.0000942,4069,789
24.08.2011,-0.000174451,-0.000261034,4070,789
25.08.2011,-0.0000813,-0.000311924,4071,790
26.08.2011,-0.0000326,-0.0000142,4072,790
29.08.2011,-0.000150835,-0.000320992,4075,790
30.08.2011,0.000111784,-0.0000366,4076,790
31.08.2011,-0.0000455,-0.000548541,4077,790
01.09.2011,-0.0000795,0.0000631,4078,791
02.09.2011,-0.0000883,-0.000196178,4079,791
05.09.2011,-0.0000406,-0.000216116,4082,792
06.09.2011,-0.0000648,-0.0000794,4083,792
07.09.2011,-0.0000633,-0.000206256,4084,792
08.09.2011,-0.000125185,-0.00000156,4085,792
09.09.2011,-0.000144093,0.0000889,4086,792
12.09.2011,-0.000457062,-0.000182582,4089,793
13.09.2011,-0.0000325,0.0000135,4090,793
14.09.2011,-0.000173317,-0.000427814,4091,793
15.09.2011,-0.0000102,-0.000252871,4092,794
16.09.2011,-0.000138948,-0.000111683,4093,794
19.09.2011,0.0000277,-0.0000911,4096,794
20.09.2011,-0.000260084,-0.000145553,4097,795
21.09.2011,-0.000325791,0.0000952,4098,795
22.09.2011,-0.0000435,-0.000197329,4099,795
23.09.2011,-0.000491337,-0.000171143,4100,795
26.09.2011,-0.000450755,-0.000540116,4103,796
27.09.2011,-0.000233988,-0.000291293,4104,796
28.09.2011,-0.0000244,0.0000664,4105,796
29.09.2011,-0.0000634,-0.000320046,4106,796
30.09.2011,-0.00030994,-0.000226976,4107,796
03.10.2011,-0.000308616,-0.000181914,4110,797
04.10.2011,-0.000259431,-0.000185543,4111,797
05.10.2011,-0.000167612,-0.0000204,4112,798
06.10.2011,-0.000262717,-0.0000869,4113,798
07.10.2011,-0.00014087,-0.0000628,4114,798
10.10.2011,-0.000157045,-0.00051453,4117,799
11.10.2011,0.000191931,-0.000183469,4118,799
12.10.2011,-0.000149691,-0.000359109,4119,799
13.10.2011,-0.000108138,-0.000194944,4120,799
14.10.2011,0.0000192,-0.000225238,4121,799
17.10.2011,-0.0000619,-0.000384522,4124,800
18.10.2011,-0.0000896,-0.000144885,4125,800
19.10.2011,-0.000100956,-0.000210765,4126,800
20.10.2011,-0.000100026,-0.0000963,4127,801
21.10.2011,-0.000146537,-0.000415686,4128,801
24.10.2011,-0.0000115,-0.0000556,4131,801
25.10.2011,-0.0000463,-0.00026955,4132,802
26.10.2011,0.0000371,0.000129197,4133,802
27.10.2011,-0.0000915,-0.0001049,4134,802
28.10.2011,-0.0000224,0.000192394,4135,802
31.10.2011,0.0000361,-0.000100737,4138,802
01.11.2011,-0.0000913,-0.000400299,4139,803
02.11.2011,0.0000231,0.000125544,4140,803
03.11.2011,-0.000038,-0.000303081,4141,803
07.11.2011,-0.00000201,0.0000629,4145,804
08.11.2011,-0.0000458,-0.000194923,4146,804
09.11.2011,-0.0000513,-0.000240537,4147,804
10.11.2011,-0.000025,0.0000297,4148,805
11.11.2011,0.0000108,-0.0000512,4149,805
14.11.2011,-0.0000204,-0.000279321,4152,805
15.11.2011,-0.0000874,-0.000259118,4153,806
16.11.2011,-0.000000655,-0.000122427,4154,806
17.11.2011,-0.0000512,-0.000113972,4155,806
18.11.2011,-0.000166415,-0.000208101,4156,806
21.11.2011,-0.000149971,-0.000187286,4159,807
22.11.2011,-0.000151911,-0.000127841,4160,807
23.11.2011,-0.0000419,-0.000664574,4161,807
24.11.2011,-0.000199104,-0.000000578,4162,807
25.11.2011,-0.000170659,-0.000284902,4163,808
28.11.2011,-0.0000645,-0.000388856,4166,808
29.11.2011,0.0000638,0.0000417,4167,808
30.11.2011,-0.000218628,-0.000248456,4168,808
01.12.2011,0.0000792,0.0000469,4169,809
02.12.2011,-0.000171816,-0.0000873,4170,809
05.12.2011,-0.000151033,-0.00000471,4173,810
06.12.2011,-0.0000264,-0.00010094,4174,810
07.12.2011,-0.0000584,0.00000924,4175,810
08.12.2011,0.0000259,-0.000188902,4176,810
09.12.2011,0.0000574,-0.000214669,4177,810
12.12.2011,-0.000311298,-0.0000462,4180,811
13.12.2011,-0.0000323,-0.000153601,4181,811
14.12.2011,-0.0000589,-0.000127136,4182,811
15.12.2011,-0.0000929,-0.00012034,4183,812
16.12.2011,0.0000571,0.000205314,4184,812
19.12.2011,-0.00000715,0.0000149,4187,812
20.12.2011,-0.000204386,0.000302828,4188,813
21.12.2011,-0.0000897,-0.0000829,4189,813
22.12.2011,-0.000140242,-0.00000201,4190,813
23.12.2011,-0.0000487,-0.000227781,4191,813
26.12.2011,-0.0000533,0.0000388,4194,814
27.12.2011,-0.00000765,-0.000134274,4195,814
28.12.2011,0.0000214,-0.000174967,4196,814
29.12.2011,-0.0000297,-0.00002,4197,814
30.12.2011,-0.000120626,-0.000262485,4198,814
10.01.2012,-0.0000752,-0.000266651,4209,816
11.01.2012,-0.00000505,-0.0000282,4210,816
12.01.2012,-0.00000479,-0.000185197,4211,816
13.01.2012,0.0000967,-0.000181513,4212,816
16.01.2012,0.0000218,-0.000268226,4215,817
17.01.2012,-0.000142696,-0.000235454,4216,817
18.01.2012,-0.0000441,-0.000262749,4217,817
19.01.2012,-0.0000428,0.000262086,4218,817
20.01.2012,-0.0000439,0.0000592,4219,818
23.01.2012,0.0000693,-0.0000966,4222,818
24.01.2012,-0.0000815,-0.0000268,4223,818
25.01.2012,0.00000082,-0.0000631,4224,819
26.01.2012,-0.0000458,-0.000223535,4225,819
27.01.2012,0.0000796,0.00021599,4226,819
30.01.2012,0.0000227,-0.000391996,4229,819
31.01.2012,-0.0000417,-0.000102695,4230,819
01.02.2012,-0.000045,-0.000243888,4231,820
02.02.2012,-0.00000323,-0.000331438,4232,820
03.02.2012,0.0000357,-0.0000393,4233,820
06.02.2012,-0.0000107,-0.000124368,4236,821
07.02.2012,-0.0000348,-0.0000182,4237,821
08.02.2012,0.0000234,-0.000125602,4238,821
09.02.2012,-0.000018,0.0000299,4239,821
10.02.2012,0.0000456,0.000161204,4240,822
13.02.2012,-0.0000275,-0.000205918,4243,822
14.02.2012,-0.0000533,-0.000126639,4244,822
15.02.2012,0.0000433,-0.00000636,4245,823
16.02.2012,-0.0000403,0.000028,4246,823
17.02.2012,-0.000041,-0.000111714,4247,823
20.02.2012,0.0000651,-0.0000827,4250,824
21.02.2012,-0.0000622,0.000200905,4251,824
22.02.2012,-0.000021,-0.0000092,4252,824
24.02.2012,-0.000125401,-0.000177859,4254,824
27.02.2012,-0.0000835,-0.00013974,4257,825
28.02.2012,-0.0000555,-0.000340196,4258,825
29.02.2012,0.00000149,-0.00017626,4259,825
01.03.2012,-0.0000505,-0.000345887,4260,826
02.03.2012,-0.0000754,-0.000279902,4261,826
05.03.2012,-0.0000409,-0.000308749,4264,827
06.03.2012,-0.0000083,-0.0000662,4265,827
07.03.2012,-0.000329981,-0.00035217,4266,827
11.03.2012,-0.000150427,-0.0000563,4270,828
12.03.2012,-0.0000264,-0.000479612,4271,828
13.03.2012,-0.0000457,-0.000716106,4272,828
14.03.2012,0.00000271,0.0000752,4273,828
15.03.2012,0.0000263,0.00029679,4274,829
16.03.2012,0.0000467,-0.000249298,4275,829
19.03.2012,0.000287423,0.000244604,4278,829
20.03.2012,0.00007,0.000105747,4279,830
21.03.2012,-0.000000986,-0.0000481,4280,830
22.03.2012,-0.0000234,0.000122466,4281,830
23.03.2012,0.0000235,-0.000116513,4282,830
26.03.2012,0.000330303,0.0000173,4285,831
27.03.2012,-0.0000483,-0.000104092,4286,831
28.03.2012,0.000014,0.0000359,4287,831
29.03.2012,-0.0000559,0.0000927,4288,831
30.03.2012,-0.0000696,-0.000190339,4289,831
02.04.2012,-0.0000433,0.000136386,4292,832
03.04.2012,-0.0000929,-0.0000369,4293,832
04.04.2012,-0.00000669,-0.0000817,4294,832
05.04.2012,0.000128983,0.0000776,4295,833
06.04.2012,-0.000168095,-0.00010881,4296,833
09.04.2012,-0.0000319,-0.0000891,4299,833
10.04.2012,-0.0000601,-0.000235088,4300,834
11.04.2012,0.0000134,-0.000177424,4301,834
12.04.2012,-0.0000492,0.00000113,4302,834
13.04.2012,0.00000297,-0.000249284,4303,834
16.04.2012,-0.000069,-0.0000176,4306,835
17.04.2012,0.00000679,-0.000171384,4307,835
18.04.2012,-0.0000848,0.000253253,4308,835
19.04.2012,-0.0000689,-0.000318755,4309,835
20.04.2012,0.000196956,-0.000270325,4310,836
23.04.2012,-0.0000254,-0.0000932,4313,836
24.04.2012,-0.0000465,0.00000251,4314,836
25.04.2012,-0.0000425,0.0000706,4315,837
26.04.2012,-0.0000291,-0.000109169,4316,837
27.04.2012,-0.0000212,0.0000251,4317,837
28.04.2012,-0.0000318,-0.000105027,4318,837
02.05.2012,-0.000024,-0.00012245,4322,838
03.05.2012,-0.0000642,0.0000647,4323,838
04.05.2012,-0.0000742,-0.000282795,4324,838
05.05.2012,-0.0000446,0.000320471,4325,839
10.05.2012,-0.00000199,-0.000089,4330,840
11.05.2012,0.00000733,-0.0000802,4331,840
12.05.2012,-0.0000344,0.0000367,4332,840
14.05.2012,0.0000554,-0.0000996,4334,840
15.05.2012,-0.000153104,-0.000253413,4335,841
16.05.2012,-0.0000455,-0.000220144,4336,841
17.05.2012,-0.000256653,-0.0000172,4337,841
18.05.2012,0.0000487,-0.000274145,4338,841
21.05.2012,-0.000159811,0.0000256,4341,842
22.05.2012,-0.000132596,-0.00035038,4342,842
23.05.2012,-0.0000638,-0.000395111,4343,842
24.05.2012,-0.000196566,-0.0000595,4344,842
25.05.2012,-0.0000284,-0.00000753,4345,843
28.05.2012,-0.0000214,-0.000372287,4348,843
29.05.2012,-0.0000281,0.000180153,4349,843
30.05.2012,-0.000130887,-0.0000749,4350,843
31.05.2012,-0.00012583,-0.00031952,4351,843
01.06.2012,-0.000176204,-0.000741941,4352,844
04.06.2012,-0.000176505,-0.000042,4355,844
05.06.2012,-0.0000915,0.000044,4356,845
06.06.2012,-0.000434072,-0.000113937,4357,845
07.06.2012,-0.0000228,-0.000515645,4358,845
08.06.2012,-0.0000232,-0.000279433,4359,845
09.06.2012,-0.0000506,-0.0000763,4360,845
13.06.2012,-0.0000388,-0.0000439,4364,846
14.06.2012,0.0000128,0.0000643,4365,846
15.06.2012,0.000103108,0.000116175,4366,847
18.06.2012,0.0000384,-0.0000218,4369,847
19.06.2012,-0.0000305,-0.0000971,4370,847
20.06.2012,-0.0000438,-0.000130337,4371,848
21.06.2012,0.0000115,-0.00000363,4372,848
22.06.2012,0.0000187,-0.000168887,4373,848
25.06.2012,-0.0000541,-0.0000696,4376,849
26.06.2012,-0.0000379,-0.000186175,4377,849
27.06.2012,0.0000518,-0.00017935,4378,849
28.06.2012,-0.000211486,-0.000281645,4379,849
29.06.2012,-0.0000275,-0.0000952,4380,849
02.07.2012,0.0000184,0.000251301,4383,850
03.07.2012,-0.000219061,-0.000118711,4384,850
04.07.2012,-0.0000643,-0.0000614,4385,850
05.07.2012,-0.000100827,-0.000233693,4386,851
06.07.2012,0.000120752,-0.00036118,4387,851
09.07.2012,-0.0000298,-0.000298327,4390,851
10.07.2012,-0.000188776,-0.000199005,4391,852
11.07.2012,0.0000236,-0.000118014,4392,852
12.07.2012,-0.000143509,-0.000392939,4393,852
13.07.2012,-0.0000717,-0.0000436,4394,852
16.07.2012,-0.000066,-0.0000839,4397,853
17.07.2012,0.0000233,-0.000359217,4398,853
18.07.2012,-0.0000604,-0.000259862,4399,853
19.07.2012,-0.0000485,-0.00000277,4400,853
20.07.2012,0.000000121,-0.0000892,4401,854
23.07.2012,-0.0000292,0.0000987,4404,854
24.07.2012,-0.00017663,0.00000677,4405,854
25.07.2012,-0.000182409,0.000155064,4406,855
26.07.2012,-0.000140015,-0.000246464,4407,855
27.07.2012,-0.0000519,-0.0000241,4408,855
30.07.2012,0.0000698,-0.000284852,4411,855
31.07.2012,0.0000418,0.0000377,4412,855
01.08.2012,-0.0000365,-0.000367018,4413,856
02.08.2012,0.0000111,0.0000768,4414,856
03.08.2012,-0.0000247,-0.0000565,4415,856
06.08.2012,-0.0000317,-0.0000982,4418,857
07.08.2012,-0.0000671,0.000115671,4419,857
08.08.2012,-0.000126672,-0.000528109,4420,857
09.08.2012,-0.0000526,-0.000109806,4421,857
10.08.2012,-0.000211133,-0.0000861,4422,858
13.08.2012,-0.00008,0.0000856,4425,858
14.08.2012,-0.000129718,-0.000200387,4426,858
15.08.2012,-0.00000106,-0.000328431,4427,859
16.08.2012,-0.0000818,-0.000295942,4428,859
17.08.2012,-0.0000353,-0.000561922,4429,859
20.08.2012,-0.0000545,-0.000467854,4432,860
21.08.2012,-0.0000925,0.000179885,4433,860
22.08.2012,-0.000198518,-0.00012696,4434,860
23.08.2012,-0.000262092,-0.000148905,4435,860
24.08.2012,-0.000174538,-0.000250801,4436,860
27.08.2012,0.0000438,0.0000139,4439,861
28.08.2012,-0.0000286,0.0000892,4440,861
29.08.2012,-0.0000147,0.000440662,4441,861
30.08.2012,0.0000222,-0.0000409,4442,861
31.08.2012,-0.000247546,0.000285238,4443,861
03.09.2012,0.00012384,-0.0000419,4446,862
04.09.2012,0.00000877,-0.00030894,4447,862
05.09.2012,-0.000121324,0.000116513,4448,863
06.09.2012,0.0000279,-0.000331977,4449,863
07.09.2012,0.000138833,0.0000844,4450,863
10.09.2012,0.000000766,-0.0000659,4453,864
11.09.2012,-0.0000483,-0.0000504,4454,864
12.09.2012,0.000259501,0.000278937,4455,864
13.09.2012,-0.000118616,-0.0000511,4456,864
14.09.2012,0.0000746,0.000160907,4457,864
17.09.2012,0.0000743,0.000200104,4460,865
18.09.2012,-0.0000515,-0.000217139,4461,865
19.09.2012,-0.0000985,0.0000781,4462,865
20.09.2012,0.0000471,0.00018325,4463,866
21.09.2012,0.0000334,0.000127556,4464,866
24.09.2012,0.000119086,0.00024629,4467,866
25.09.2012,-0.0000917,-0.0000778,4468,867
26.09.2012,0.00000108,-0.000129885,4469,867
27.09.2012,-0.000132643,-0.00038467,4470,867
28.09.2012,-0.0000453,0.0000309,4471,867
01.10.2012,0.0000614,0.00000763,4474,868
02.10.2012,0.000143106,-0.0000228,4475,868
03.10.2012,-0.0000319,-0.0000525,4476,868
04.10.2012,-0.0000087,-0.0000234,4477,868
05.10.2012,0.000103831,0.000266172,4478,869
08.10.2012,-0.000192028,-0.000336241,4481,869
09.10.2012,0.0000296,-0.000322098,4482,869
10.10.2012,-0.000196343,-0.0000448,4483,870
11.10.2012,-0.0000106,-0.000114564,4484,870
12.10.2012,-0.000000204,0.000363369,4485,870
15.10.2012,0.0000643,-0.000282144,4488,871
16.10.2012,0.0000627,-0.000324285,4489,871
17.10.2012,0.0000239,0.000110844,4490,871
18.10.2012,-0.000106519,-0.001063909,4491,871
19.10.2012,0.000105918,-0.000171495,4492,871
22.10.2012,-0.000022,0.000160853,4495,872
23.10.2012,0.000000641,-0.000049,4496,872
24.10.2012,-0.0000746,-0.000303167,4497,872
25.10.2012,-0.0000892,-0.000162713,4498,873
26.10.2012,0.0000581,0.000794715,4499,873
29.10.2012,0.000110243,0.0000367,4502,873
30.10.2012,-0.000108164,-0.000253182,4503,873
31.10.2012,-0.000118754,-0.000151107,4504,873
01.11.2012,-0.000158344,-0.000114625,4505,874
02.11.2012,0.000125441,-0.000255658,4506,874
06.11.2012,0.000196679,-0.000240689,4510,875
07.11.2012,-0.000012,-0.0000588,4511,875
08.11.2012,-0.000018,0.0000281,4512,875
09.11.2012,-0.000025,-0.0000894,4513,875
12.11.2012,0.00000441,-0.000269815,4516,876
13.11.2012,-0.0000252,-0.000236835,4517,876
14.11.2012,-0.0000923,0.0000631,4518,876
15.11.2012,-0.0000212,-0.000471761,4519,877
16.11.2012,0.0000688,0.000373739,4520,877
19.11.2012,-0.0000813,-0.0000352,4523,877
20.11.2012,-0.0000152,0.0000631,4524,878
21.11.2012,0.00000846,0.00000565,4525,878
22.11.2012,-0.000145934,-0.0000353,4526,878
23.11.2012,-0.0000404,-0.000113893,4527,878
26.11.2012,0.00000435,0.0000508,4530,879
27.11.2012,-0.00000316,-0.0000315,4531,879
28.11.2012,0.00000913,-0.000171365,4532,879
29.11.2012,-0.0000901,-0.000262651,4533,879
30.11.2012,-0.0000904,0.000340183,4534,879
03.12.2012,-0.0000172,-0.00030689,4537,880
04.12.2012,-0.0000054,-0.00000366,4538,880
05.12.2012,-0.0000596,-0.00035986,4539,881
06.12.2012,-0.000132248,0.000206788,4540,881
07.12.2012,0.000117336,0.000092,4541,881
10.12.2012,0.0000405,-0.000346504,4544,882
11.12.2012,-0.0000519,-0.000121912,4545,882
12.12.2012,-0.0000105,-0.0000832,4546,882
13.12.2012,0.000145259,-0.000272225,4547,882
14.12.2012,0.000196608,0.000108333,4548,882
17.12.2012,-0.0000335,0.000151332,4551,883
18.12.2012,-0.0000922,-0.000161389,4552,883
19.12.2012,-0.0000196,0.0000274,4553,883
20.12.2012,0.00000587,-0.000104083,4554,884
21.12.2012,-0.00000482,-0.001162796,4555,884
24.12.2012,0.0000056,0.00000456,4558,884
25.12.2012,-0.0000865,-0.000220731,4559,885
26.12.2012,0.000147531,-0.0000263,4560,885
27.12.2012,-0.0000179,0.000269143,4561,885
28.12.2012,-0.0000267,-0.0000386,4562,885
10.01.2013,0.0000355,0.0000498,4575,887
14.01.2013,0.00021617,0.000347377,4579,887
15.01.2013,-0.0000381,-0.0000621,4580,888
16.01.2013,-0.0000574,-0.000201798,4581,888
17.01.2013,0.000018,0.0000234,4582,888
18.01.2013,0.000112067,0.000177797,4583,888
21.01.2013,0.0000042,-0.000107887,4586,889
22.01.2013,-0.0000755,-0.000272167,4587,889
23.01.2013,-0.000113938,-0.000280315,4588,889
24.01.2013,-0.00033736,-0.000268551,4589,889
25.01.2013,0.0000587,0.0000354,4590,890
28.01.2013,0.000104349,-0.0000033,4593,890
29.01.2013,-0.000125855,-0.000329269,4594,890
30.01.2013,-0.0000106,-0.000125507,4595,890
31.01.2013,-0.0000505,-0.00010594,4596,890
01.02.2013,-0.0000791,-0.000332287,4597,891
04.02.2013,-0.0000356,-0.000295869,4600,891
05.02.2013,-0.0000538,-0.000185289,4601,892
06.02.2013,0.000014,-0.000242642,4602,892
07.02.2013,0.00000376,0.0000696,4603,892
08.02.2013,-0.000267241,-0.000391505,4604,892
11.02.2013,0.00000513,-0.000162846,4607,893
12.02.2013,-0.00000301,0.0000737,4608,893
13.02.2013,-0.000120193,-0.0000207,4609,893
14.02.2013,0.0000507,-0.000325895,4610,893
15.02.2013,-0.0000247,0.0000973,4611,894
18.02.2013,-0.00000173,-0.0000217,4614,894
19.02.2013,0.0000358,-0.000141648,4615,894
20.02.2013,-0.000207243,-0.0000292,4616,895
21.02.2013,-0.00000605,-0.000154861,4617,895
22.02.2013,-0.000041,-0.000245679,4618,895
25.02.2013,0.00000898,-0.0000676,4621,896
26.02.2013,0.00000193,0.000145081,4622,896
27.02.2013,-0.0000918,0.000279947,4623,896
28.02.2013,0.0000217,0.000191025,4624,896
01.03.2013,0.0000875,-0.0000148,4625,897
04.03.2013,0.0000704,-0.00000765,4628,897
05.03.2013,-0.0000755,0.0000986,4629,898
06.03.2013,-0.000016,-0.0000103,4630,898
07.03.2013,-0.0000243,-0.000843117,4631,898
11.03.2013,-0.0000222,-0.000312005,4635,899
12.03.2013,-0.0000994,-0.000403329,4636,899
13.03.2013,0.0000597,0.000114912,4637,899
14.03.2013,-0.0000194,0.000102103,4638,899
15.03.2013,0.0000501,0.000195146,4639,900
18.03.2013,-0.000158658,-0.000423766,4642,900
19.03.2013,-0.0000584,0.0000532,4643,900
20.03.2013,-0.0000182,-0.000210434,4644,901
21.03.2013,-0.00000943,0.000183148,4645,901
22.03.2013,0.0000174,-0.001049047,4646,901
25.03.2013,-0.0000861,-0.000482207,4649,902
26.03.2013,0.00000582,-0.000243232,4650,902
27.03.2013,-0.0000403,0.0000338,4651,902
28.03.2013,-0.0000993,-0.0000851,4652,902
29.03.2013,-0.000144803,-0.0000963,4653,902
01.04.2013,0.0000607,-0.000215047,4656,903
02.04.2013,-0.0000347,0.0000114,4657,903
03.04.2013,-0.000106187,-0.000113817,4658,903
04.04.2013,-0.0000926,-0.00020789,4659,903
05.04.2013,-0.000170795,-0.0000798,4660,904
08.04.2013,-0.000281104,-0.0000599,4663,904
09.04.2013,-0.000115374,-0.000228683,4664,904
10.04.2013,0.00000549,0.0000021,4665,905
11.04.2013,0.0000836,-0.000184503,4666,905
12.04.2013,-0.0000485,0.0000587,4667,905
15.04.2013,-0.0000342,-0.0003103,4670,906
16.04.2013,-0.000103029,-0.000373995,4671,906
17.04.2013,0.0001257,0.0000536,4672,906
18.04.2013,-0.0000324,0.000172628,4673,906
19.04.2013,-0.0000322,0.0000244,4674,906
22.04.2013,-0.00000259,-0.0000144,4677,907
23.04.2013,0.000016,-0.000093,4678,907
24.04.2013,-0.0000918,-0.000287335,4679,907
25.04.2013,-0.000107883,0.0000589,4680,908
26.04.2013,0.000111048,-0.000087,4681,908
29.04.2013,-0.0000186,-0.000000293,4684,908
30.04.2013,0.00000843,-0.000086,4685,908
06.05.2013,-0.0000727,-0.0000537,4691,910
07.05.2013,0.000036,0.0000456,4692,910
08.05.2013,-0.0000883,-0.0000916,4693,910
13.05.2013,-0.000326098,-0.000293664,4698,911
14.05.2013,0.0000257,-0.0000303,4699,911
15.05.2013,-0.000054,-0.00058788,4700,912
16.05.2013,-0.0000732,-0.000330374,4701,912
17.05.2013,-0.000000189,-0.0000424,4702,912
20.05.2013,-0.000103917,-0.000371722,4705,913
21.05.2013,-0.0000586,0.0000927,4706,913
22.05.2013,-0.00000252,-0.000410173,4707,913
23.05.2013,-0.0000665,-0.00000189,4708,913
24.05.2013,-0.000151363,-0.0000409,4709,913
27.05.2013,-0.000120754,-0.0000869,4712,914
28.05.2013,-0.0000353,-0.000106229,4713,914
29.05.2013,-0.000022,-0.0000156,4714,914
30.05.2013,-0.000058,0.00016065,4715,914
31.05.2013,0.000125197,-0.000312675,4716,914
03.06.2013,-0.000127389,-0.000413595,4719,915
04.06.2013,-0.000119196,-0.0000256,4720,915
05.06.2013,0.0000103,-0.000065,4721,916
06.06.2013,-0.000297349,-0.0000895,4722,916
07.06.2013,-0.0000947,-0.0000364,4723,916
10.06.2013,-0.0000551,-0.000103433,4726,917
11.06.2013,-0.000263349,-0.0000431,4727,917
13.06.2013,-0.000146687,-0.000155258,4729,917
14.06.2013,-0.0000493,-0.0000519,4730,917
17.06.2013,-0.000049,-0.000498825,4733,918
18.06.2013,-0.000116225,-0.000442619,4734,918
19.06.2013,0.00000324,0.000106847,4735,918
20.06.2013,-0.0000389,0.000151212,4736,919
21.06.2013,-0.0000314,-0.000212653,4737,919
24.06.2013,-0.000400256,-0.000256107,4740,919
25.06.2013,-0.000154816,-0.000479536,4741,920
26.06.2013,-0.000187608,-0.000257131,4742,920
27.06.2013,-0.00016817,-0.000148337,4743,920
28.06.2013,0.0000437,-0.000211837,4744,920
01.07.2013,-0.0000284,-0.000166629,4747,921
02.07.2013,-0.000162254,-0.0000568,4748,921
03.07.2013,-0.0002248,-0.000284373,4749,921
04.07.2013,-0.00019953,-0.0003832,4750,921
05.07.2013,-0.0000983,-0.000078,4751,922
08.07.2013,-0.0000826,-0.000542478,4754,922
09.07.2013,-0.000153162,-0.00050714,4755,922
10.07.2013,-0.0000181,-0.000158386,4756,923
11.07.2013,0.00000699,0.00017875,4757,923
12.07.2013,-0.0000108,0.000290705,4758,923
15.07.2013,-0.0000922,-0.000236121,4761,924
16.07.2013,-0.0000131,-0.000231148,4762,924
17.07.2013,-0.000059,-0.00010798,4763,924
18.07.2013,-0.0000325,-0.000232177,4764,924
19.07.2013,0.000041,0.00021594,4765,924
22.07.2013,-0.0000869,-0.000188933,4768,925
23.07.2013,-0.0000854,-0.000283888,4769,925
24.07.2013,0.0000255,-0.000324475,4770,925
25.07.2013,-0.000106845,-0.000634978,4771,926
26.07.2013,0.0000612,-0.000191449,4772,926
29.07.2013,0.0000121,-0.000138863,4775,926
30.07.2013,0.0000438,0.0000204,4776,926
31.07.2013,-0.000198568,-0.000320534,4777,926
01.08.2013,-0.0000448,0.0000208,4778,927
02.08.2013,-0.000199026,-0.000739344,4779,927
05.08.2013,-0.00000984,-0.000200788,4782,928
06.08.2013,-0.000169668,-0.000262613,4783,928
07.08.2013,-0.000210913,-0.000086,4784,928
08.08.2013,-0.0000494,-0.0003282,4785,928
09.08.2013,-0.0000737,-0.000389862,4786,928
12.08.2013,-0.0000896,-0.000490713,4789,929
13.08.2013,-0.000109111,0.0000419,4790,929
14.08.2013,-0.000165448,0.0000232,4791,929
15.08.2013,0.0000333,-0.000339346,4792,930
16.08.2013,-0.0000235,-0.000877496,4793,930
19.08.2013,-0.000120945,-0.000367931,4796,930
20.08.2013,-0.0000244,-0.000954874,4797,931
21.08.2013,-0.0000117,-0.000120639,4798,931
22.08.2013,-0.0000311,-0.000201485,4799,931
23.08.2013,-0.000169467,-0.000244884,4800,931
26.08.2013,-0.000115608,-0.000236006,4803,932
27.08.2013,0.00000239,-0.000212551,4804,932
28.08.2013,-0.0000149,-0.00048045,4805,932
29.08.2013,-0.000093,-0.0000196,4806,932
30.08.2013,-0.0000466,-0.0000486,4807,932
02.09.2013,-0.0000448,-0.000534042,4810,933
03.09.2013,-0.00018629,-0.0000721,4811,933
04.09.2013,-0.000053,-0.000178802,4812,933
05.09.2013,-0.000152035,-0.000470236,4813,934
06.09.2013,0.000024,-0.000433321,4814,934
09.09.2013,-0.0000766,-0.000621549,4817,934
10.09.2013,-0.0000966,-0.0000567,4818,935
11.09.2013,-0.000035,-0.0000665,4819,935
12.09.2013,0.000261033,-0.000276907,4820,935
13.09.2013,-0.00031714,-0.000144753,4821,935
16.09.2013,-0.0000511,-0.000356378,4824,936
17.09.2013,-0.0000531,-0.000440764,4825,936
18.09.2013,0.0000134,-0.0000753,4826,936
19.09.2013,-0.0000206,0.000239338,4827,936
20.09.2013,0.000106417,-0.000149895,4828,937
23.09.2013,-0.0000614,-0.000067,4831,937
24.09.2013,0.0000248,0.0000322,4832,937
25.09.2013,-0.0000112,-0.000154577,4833,938
26.09.2013,-0.0000365,0.0000652,4834,938
27.09.2013,-0.0000585,-0.0000146,4835,938
30.09.2013,-0.0000768,-0.000052,4838,938
01.10.2013,-0.000013,-0.000112546,4839,939
02.10.2013,0.0000014,-0.000126535,4840,939
03.10.2013,0.0000025,0.0000227,4841,939
04.10.2013,-0.000339892,-0.000673467,4842,939
07.10.2013,-0.0000568,-0.000309899,4845,940
08.10.2013,-0.000144222,-0.0000139,4846,940
09.10.2013,-0.000125768,-0.00048292,4847,940
10.10.2013,0.00000318,-0.000222875,4848,941
11.10.2013,-0.000109038,-0.0000875,4849,941
14.10.2013,-0.0000143,-0.00016061,4852,941
15.10.2013,-0.0000545,-0.000602024,4853,942
