Date,NER,ND,match
25.12.2009,-0.0000596,-0.0000768,3463
28.12.2009,-0.000150248,-0.000358927,3466
29.12.2009,-0.0000563,-0.000344522,3467
30.12.2009,0.00000881,-0.000326558,3468
11.01.2010,-0.00015483,-0.0000898,3480
12.01.2010,-0.000211136,-0.0000496,3481
13.01.2010,0.0000717,0.000189478,3482
14.01.2010,-0.00012385,-0.000313589,3483
15.01.2010,0.0000231,-0.000151876,3484
18.01.2010,-0.000131868,-0.000205508,3487
19.01.2010,-0.0000723,-0.0000664,3488
20.01.2010,-0.000176019,-0.000641768,3489
21.01.2010,-0.000257757,-0.00069718,3490
22.01.2010,-0.0000242,-0.000884917,3491
23.01.2010,-0.00000873,-0.000018,3492
25.01.2010,-0.000266887,-0.000233934,3494
26.01.2010,-0.000152069,-0.000161654,3495
27.01.2010,-0.0000826,-0.00013744,3496
28.01.2010,-0.000577782,-0.000654945,3497
29.01.2010,-0.0000133,-0.000134308,3498
30.01.2010,0.00000368,0.000187421,3499
03.02.2010,-0.0000459,0.0000567,3503
04.02.2010,-0.0000532,0.00000235,3504
05.02.2010,-0.000376704,-0.000171207,3505
06.02.2010,0.00000144,0.00022481,3506
08.02.2010,-0.000709984,-0.0000478,3508
09.02.2010,-0.0000511,-0.000265876,3509
10.02.2010,-0.0000567,-0.0000105,3510
11.02.2010,-0.000183552,-0.000351778,3511
12.02.2010,-0.0000719,-0.000178366,3512
15.02.2010,-0.00028506,-0.000477821,3515
16.02.2010,-0.0000945,-0.0000433,3516
17.02.2010,-0.0000111,-0.0000752,3517
18.02.2010,0.0000983,-0.000352317,3518
25.02.2010,-0.0000725,-0.000464182,3525
26.02.2010,-0.000160352,-0.000100962,3526
27.02.2010,-0.000158723,-0.00025465,3527
01.03.2010,0.0000788,-0.000272754,3529
02.03.2010,-0.0000356,-0.000411488,3530
03.03.2010,-0.0000127,-0.000323013,3531
04.03.2010,-0.000102474,-0.000191634,3532
05.03.2010,-0.0000852,0.0000287,3533
09.03.2010,0.00000294,-0.000760129,3537
10.03.2010,0.0000402,-0.000289747,3538
11.03.2010,-0.00000219,-0.000261842,3539
12.03.2010,-0.000248398,-0.000304837,3540
15.03.2010,-0.000283149,-0.000235439,3543
16.03.2010,-0.000136696,-0.000190637,3544
17.03.2010,0.0000286,-0.000179783,3545
18.03.2010,-0.00003,-0.000171774,3546
19.03.2010,-0.0000241,-0.000226016,3547
20.03.2010,0.000000314,0.000120337,3548
22.03.2010,-0.0000558,-0.000133611,3550
23.03.2010,-0.00022292,-0.000256826,3551
24.03.2010,-0.0000784,-0.000144977,3552
25.03.2010,-0.000087,-0.00018394,3553
26.03.2010,-0.000341982,-0.000260021,3554
29.03.2010,-0.0000271,0.0000692,3557
30.03.2010,-0.0000136,-0.012586491,3558
31.03.2010,0.000188572,-0.000162486,3559
01.04.2010,-0.00000183,-0.000418576,3560
02.04.2010,0.000131076,-0.000984561,3561
03.04.2010,-0.0000159,-0.0000329,3562
05.04.2010,-0.000137102,-0.000363314,3564
06.04.2010,-0.000123689,-0.000384228,3565
07.04.2010,0.0000734,-0.0000312,3566
08.04.2010,-0.0000613,-0.0004436,3567
09.04.2010,-0.000297297,-0.0000861,3568
10.04.2010,0.0000011,0.00000228,3569
12.04.2010,0.0000478,-0.000197498,3571
13.04.2010,0.000036,-0.000486648,3572
14.04.2010,-0.000109934,-0.00053646,3573
15.04.2010,0.0000186,0.000505478,3574
16.04.2010,-0.0000398,-0.000136889,3575
19.04.2010,-0.00015024,-0.000632266,3578
20.04.2010,-0.000159884,-0.0000971,3579
21.04.2010,-0.000127265,-0.000492411,3580
22.04.2010,-0.00000566,0.000338471,3581
23.04.2010,0.000343728,0.00000469,3582
26.04.2010,0.00000484,-0.000535447,3585
28.04.2010,-0.000412997,-0.000311479,3587
29.04.2010,-0.000135383,-0.000451751,3588
30.04.2010,-0.000173009,-0.000433756,3589
01.05.2010,-0.000484217,-0.00027253,3590
04.05.2010,-0.0000297,-0.000082,3593
05.05.2010,-0.0000797,-0.0000945,3594
06.05.2010,-0.000489213,-0.000144111,3595
07.05.2010,-0.000587656,-0.000370882,3596
11.05.2010,-0.000168263,0.000290948,3600
12.05.2010,-0.00021865,0.0000137,3601
13.05.2010,-0.000272456,-0.000221165,3602
14.05.2010,-0.0000833,-0.000230859,3603
17.05.2010,-0.0000977,-0.000238144,3606
18.05.2010,0.0000115,-0.000273455,3607
19.05.2010,-0.0000302,-0.00012064,3608
20.05.2010,-0.0000762,-0.000255447,3609
21.05.2010,-0.001085111,-0.000588832,3610
24.05.2010,-0.00012876,-0.000444893,3613
25.05.2010,0.00000161,0.0000743,3614
26.05.2010,-0.000303666,-0.000342048,3615
27.05.2010,-0.000152669,-0.000382621,3616
28.05.2010,-0.000192447,-0.00077769,3617
31.05.2010,-0.0000832,-0.000205424,3620
01.06.2010,-0.000159934,-0.000471074,3621
03.06.2010,-0.000167476,-0.000250334,3623
04.06.2010,-0.00015159,-0.0000164,3624
07.06.2010,-0.000242363,-0.000220259,3627
08.06.2010,-0.0004409,-0.000370705,3628
09.06.2010,-0.0000271,0.0000559,3629
10.06.2010,-0.000127596,-0.000206179,3630
11.06.2010,0.000192058,0.0000447,3631
15.06.2010,-0.0000729,-0.000130833,3635
16.06.2010,-0.000105055,-0.000189267,3636
17.06.2010,-0.000142902,-0.000501662,3637
18.06.2010,-0.0000526,-0.000196266,3638
21.06.2010,-0.0000241,-0.0000919,3641
22.06.2010,-0.0000075,-0.000112914,3642
23.06.2010,-0.000094,-0.0000537,3643
24.06.2010,-0.000136702,-0.0000907,3644
25.06.2010,-0.0000652,-0.000148605,3645
28.06.2010,-0.0000934,-0.000587436,3648
29.06.2010,-0.0000461,-0.0000363,3649
30.06.2010,-0.000287595,-0.000237624,3650
01.07.2010,-0.000232148,-0.000338632,3651
02.07.2010,-0.000305216,-0.000200841,3652
05.07.2010,-0.000065,-0.0000636,3655
06.07.2010,-0.0000892,-0.0000383,3656
07.07.2010,0.0000577,-0.000270016,3657
08.07.2010,-0.000102466,-0.0000485,3658
09.07.2010,-0.0000121,0.0000194,3659
12.07.2010,-0.000117684,-0.000250011,3662
13.07.2010,0.00000741,-0.0000304,3663
14.07.2010,-0.0000696,-0.000387051,3664
15.07.2010,0.00000611,-0.000259674,3665
16.07.2010,-0.0000791,-0.000320328,3666
19.07.2010,-0.0000233,-0.000126306,3669
20.07.2010,-0.000170243,-0.000240963,3670
21.07.2010,-0.0000359,-0.00070864,3671
22.07.2010,0.0000619,-0.000181059,3672
23.07.2010,-0.000123121,-0.000271997,3673
26.07.2010,-0.000088,-0.0000998,3676
27.07.2010,0.0000634,-0.000338421,3677
28.07.2010,0.000103588,-0.000247489,3678
29.07.2010,-0.0000996,-0.0000598,3679
30.07.2010,-0.000223503,-0.0000716,3680
02.08.2010,-0.0000262,0.000147596,3683
03.08.2010,-0.000046,-0.000129716,3684
04.08.2010,-0.00010213,-0.0000658,3685
05.08.2010,-0.000148479,-0.000104505,3686
06.08.2010,-0.000123147,-0.0000083,3687
09.08.2010,-0.0000976,-0.000240576,3690
10.08.2010,-0.000502822,-0.000833817,3691
11.08.2010,-0.000198857,-0.00045042,3692
12.08.2010,-0.000315222,-0.000574171,3693
13.08.2010,-0.00012828,-0.000091,3694
16.08.2010,-0.000318442,-0.000118895,3697
17.08.2010,-0.000135243,-0.000400309,3698
18.08.2010,0.0000417,-0.0000744,3699
19.08.2010,-0.000173146,-0.000364238,3700
20.08.2010,-0.000218083,-0.000409426,3701
23.08.2010,-0.00000388,-0.000318399,3704
24.08.2010,-0.00014675,-0.000163911,3705
25.08.2010,-0.000603938,-0.000585501,3706
26.08.2010,-0.000337505,-0.000203053,3707
27.08.2010,-0.000364014,-0.000834175,3708
28.08.2010,-0.0000137,-0.000360162,3709
30.08.2010,-0.000154399,-0.000293493,3711
31.08.2010,-0.0000932,-0.000261757,3712
01.09.2010,-0.0000918,-0.000207774,3713
02.09.2010,0.0000314,-0.00012895,3714
03.09.2010,0.0000741,-0.000245368,3715
06.09.2010,-0.000178589,-0.00026586,3718
07.09.2010,-0.0000551,-0.000320444,3719
08.09.2010,-0.0000131,-0.000052,3720
09.09.2010,-0.0000679,-0.00022972,3721
10.09.2010,-0.00000584,0.00015061,3722
13.09.2010,-0.000150439,-0.00016117,3725
14.09.2010,-0.0000407,-0.000406371,3726
15.09.2010,-0.00077631,-0.000257354,3727
16.09.2010,-0.000283465,-0.000438375,3728
17.09.2010,-0.000204365,-0.000652368,3729
20.09.2010,-0.000311435,-0.000260382,3732
21.09.2010,-0.0000192,-0.000217546,3733
22.09.2010,-0.0000197,-0.00024179,3734
23.09.2010,-0.000152486,-0.000306016,3735
24.09.2010,-0.0000545,-0.000375794,3736
27.09.2010,-0.0000227,-0.000899994,3739
28.09.2010,-0.000098,-0.0000279,3740
29.09.2010,-0.000348967,0.0000757,3741
30.09.2010,0.0000627,-0.000140578,3742
01.10.2010,-0.000202121,-0.000431692,3743
03.10.2010,-0.000101183,-0.00000498,3745
04.10.2010,-0.0000642,-0.0000798,3746
05.10.2010,-0.00005,-0.000213301,3747
06.10.2010,-0.0000102,-0.0000849,3748
07.10.2010,-0.000169783,-0.0000905,3749
08.10.2010,-0.0000882,-0.000164377,3750
11.10.2010,-0.00025032,-0.000238003,3753
12.10.2010,-0.0000519,-0.00014215,3754
13.10.2010,-0.0000305,-0.00014046,3755
14.10.2010,-0.0000404,0.000191054,3756
15.10.2010,-0.00014509,-0.00023393,3757
17.10.2010,-0.00000124,-0.0000389,3759
18.10.2010,-0.00000285,0.000152475,3760
19.10.2010,-0.0000216,-0.000165566,3761
20.10.2010,0.0000223,-0.0000235,3762
21.10.2010,-0.000197409,-0.000403553,3763
22.10.2010,-0.000155637,-0.000300195,3764
25.10.2010,-0.0000966,-0.0000362,3767
26.10.2010,0.00000887,-0.000117588,3768
27.10.2010,-0.00000373,-0.000157899,3769
28.10.2010,-0.00000124,-0.000429768,3770
29.10.2010,-0.0000949,-0.000345978,3771
01.11.2010,-0.000000996,-0.000281569,3774
02.11.2010,-0.000205544,-0.000526697,3775
03.11.2010,0.00000606,-0.000719496,3776
08.11.2010,-0.000199319,0.000638164,3781
09.11.2010,-0.0000534,-0.000164871,3782
10.11.2010,-0.0003608,-0.000324774,3783
11.11.2010,0.0000513,0.000102773,3784
12.11.2010,-0.0000868,0.0000127,3785
13.11.2010,-0.00000114,-0.000225677,3786
14.11.2010,-0.00000327,-0.000218607,3787
15.11.2010,-0.000243008,-0.000315859,3788
16.11.2010,0.0000152,0.000170514,3789
17.11.2010,-0.0000208,-0.000228505,3790
18.11.2010,-0.0000933,-0.000143424,3791
19.11.2010,-0.000244903,-0.000565308,3792
22.11.2010,-0.0000698,-0.00028247,3795
23.11.2010,0.000172357,-0.000367643,3796
24.11.2010,-0.000227396,-0.000374997,3797
25.11.2010,0.00007,-0.000233608,3798
26.11.2010,-0.000137092,-0.000514046,3799
29.11.2010,-0.000011,-0.000497221,3802
30.11.2010,-0.000171862,-0.0000483,3803
01.12.2010,-0.0000809,-0.0000834,3804
02.12.2010,-0.0000129,-0.000200809,3805
03.12.2010,0.0000265,-0.000311498,3806
06.12.2010,-0.000468563,-0.000217633,3809
07.12.2010,-0.0000478,-0.000158752,3810
08.12.2010,-0.000141474,-0.000229409,3811
09.12.2010,0.0000146,0.0000479,3812
10.12.2010,0.0000203,0.0000854,3813
13.12.2010,-0.0000359,-0.000161938,3816
14.12.2010,0.0000893,-0.0000941,3817
15.12.2010,0.0000275,-0.000239815,3818
16.12.2010,0.000114085,-0.0000525,3819
17.12.2010,0.0000426,-0.000258317,3820
20.12.2010,-0.0000844,0.0000619,3823
21.12.2010,0.0000708,-0.000078,3824
22.12.2010,0.000015,-0.000212475,3825
23.12.2010,-0.00000428,-0.000256539,3826
24.12.2010,0.000025,-0.000139634,3827
27.12.2010,-0.0000138,-0.0000343,3830
28.12.2010,0.0000333,-0.00000479,3831
29.12.2010,-0.0000211,0.0000669,3832
30.12.2010,0.0000747,-0.000122126,3833
11.01.2011,-0.000167032,-0.000329065,3845
12.01.2011,-0.000149811,-0.000349304,3846
13.01.2011,0.0000416,0.000124164,3847
14.01.2011,-0.0000378,0.000207097,3848
17.01.2011,-0.000000697,-0.00000142,3851
18.01.2011,-0.0000815,0.000055,3852
19.01.2011,-0.000015,-0.000639999,3853
20.01.2011,-0.0000203,0.000116771,3854
21.01.2011,-0.0000201,-0.0000894,3855
24.01.2011,-0.00000427,-0.000184572,3858
25.01.2011,-0.00017589,0.00000463,3859
26.01.2011,-0.0000204,-0.000276994,3860
27.01.2011,-0.0000381,0.0000942,3861
28.01.2011,-0.000163323,0.0000343,3862
31.01.2011,-0.0000615,-0.00027279,3865
01.02.2011,-0.00000246,0.000232087,3866
02.02.2011,-0.000130985,-0.0000313,3867
03.02.2011,-0.0000396,0.00000135,3868
04.02.2011,-0.000277174,-0.00033032,3869
07.02.2011,-0.0000703,-0.000150633,3872
08.02.2011,-0.000280947,-0.00000427,3873
09.02.2011,-0.0000985,-0.000263706,3874
10.02.2011,-0.0000122,-0.0000831,3875
11.02.2011,-0.000179069,-0.000200007,3876
14.02.2011,-0.00000358,-0.000066,3879
15.02.2011,0.00000856,-0.0000257,3880
16.02.2011,-0.0000062,0.000108479,3881
17.02.2011,-0.0000542,-0.0000763,3882
18.02.2011,-0.000230369,-0.000144079,3883
21.02.2011,-0.0000833,-0.0000527,3886
22.02.2011,-0.0000269,-0.000158232,3887
24.02.2011,-0.000110155,-0.000312762,3889
25.02.2011,-0.0000617,-0.0000398,3890
28.02.2011,-0.000174865,-0.000438544,3893
01.03.2011,-0.000177029,-0.000240102,3894
02.03.2011,-0.0000814,-0.000108292,3895
03.03.2011,-0.0000299,-0.000104345,3896
04.03.2011,0.000100848,0.0000349,3897
05.03.2011,0.000179104,0.000288118,3898
08.03.2011,0.0000416,-0.000207147,3901
09.03.2011,-0.00000649,-0.0000134,3902
10.03.2011,-0.0000259,-0.0000938,3903
11.03.2011,0.00006,-0.0000954,3904
14.03.2011,-0.000150474,-0.000335657,3907
15.03.2011,-0.0000346,-0.000371346,3908
16.03.2011,-0.000100239,0.0000119,3909
17.03.2011,0.0000075,0.000425337,3910
18.03.2011,-0.00011075,-0.000228126,3911
21.03.2011,-0.0000601,-0.0000995,3914
22.03.2011,-0.000028,-0.0000441,3915
23.03.2011,-0.0000189,0.0000514,3916
24.03.2011,-0.0000795,0.000022,3917
25.03.2011,-0.0000431,-0.0000279,3918
28.03.2011,-0.0000482,-0.000138102,3921
29.03.2011,-0.0000338,-0.000207694,3922
30.03.2011,-0.000134297,-0.000202351,3923
31.03.2011,-0.000000331,0.000117812,3924
01.04.2011,-0.0000448,0.000153322,3925
04.04.2011,-0.0000509,-0.000119032,3928
05.04.2011,-0.0000129,-0.000126738,3929
06.04.2011,-0.0000584,-0.000221482,3930
07.04.2011,-0.0000371,-0.000156839,3931
08.04.2011,-0.000256731,-0.0000725,3932
11.04.2011,-0.0000415,-0.0000727,3935
12.04.2011,-0.0000577,0.0000853,3936
13.04.2011,-0.000257911,-0.00033821,3937
14.04.2011,-0.0000261,-0.0000416,3938
15.04.2011,-0.0000696,-0.000197623,3939
18.04.2011,0.0000203,-0.000230329,3942
19.04.2011,-0.0000473,-0.0000688,3943
20.04.2011,-0.000137618,-0.000178401,3944
21.04.2011,-0.0000164,-0.000019,3945
22.04.2011,-0.0000453,-0.0000698,3946
24.04.2011,-0.0000642,0.000106286,3948
25.04.2011,0.0000745,0.00033266,3949
26.04.2011,-0.000024,-0.000122903,3950
27.04.2011,0.000000672,0.00000139,3951
28.04.2011,0.0000128,0.0000281,3952
29.04.2011,0.0000619,-0.000168021,3953
02.05.2011,-0.0000524,-0.00019249,3956
03.05.2011,-0.0000731,0.00000982,3957
04.05.2011,-0.00000331,-0.00012774,3958
05.05.2011,0.0000084,-0.000527678,3959
06.05.2011,-0.000167616,-0.000467675,3960
10.05.2011,-0.00010934,0.000353598,3964
11.05.2011,-0.0000443,-0.000214306,3965
12.05.2011,-0.0000638,-0.0000244,3966
13.05.2011,0.000000672,0.0000711,3967
15.05.2011,0.00000196,-0.000066,3969
16.05.2011,-0.0000441,-0.000186678,3970
17.05.2011,-0.0000501,-0.000276672,3971
18.05.2011,0.0000776,0.000224054,3972
19.05.2011,0.00000064,0.0000454,3973
20.05.2011,-0.000326754,-0.00041687,3974
22.05.2011,-0.000185333,-0.0000932,3976
23.05.2011,0,0,3977
24.05.2011,-0.000325768,-0.000179935,3978
25.05.2011,0.00000197,-0.0000873,3979
26.05.2011,-0.0000321,-0.0000565,3980
27.05.2011,0.0000979,0.000265686,3981
29.05.2011,0.0000642,0.00000573,3983
30.05.2011,-0.000077,-0.000000309,3984
31.05.2011,-0.00000144,-0.000141708,3985
01.06.2011,-0.0000448,-0.000202802,3986
02.06.2011,0.0000147,0.00000127,3987
03.06.2011,-0.000243371,-0.000224647,3988
06.06.2011,-0.000163889,-0.00036511,3991
07.06.2011,-0.0000374,-0.000199296,3992
08.06.2011,-0.000139817,-0.0000846,3993
09.06.2011,-0.0000073,-0.000326611,3994
10.06.2011,-0.0000265,-0.000333858,3995
13.06.2011,-0.0000914,-0.000270959,3998
14.06.2011,-0.00000154,-0.00000318,3999
15.06.2011,-0.0000612,-0.0000983,4000
16.06.2011,-0.000016,0.000169577,4001
17.06.2011,-0.00015518,-0.000243761,4002
20.06.2011,-0.0000112,-0.000155932,4005
21.06.2011,0.000103516,0.0000403,4006
22.06.2011,-0.0000297,-0.000112131,4007
23.06.2011,-0.000111259,-0.000290051,4008
24.06.2011,-0.0000574,-0.000320969,4009
27.06.2011,-0.000132626,-0.0001355,4012
28.06.2011,-0.0000209,-0.000154337,4013
29.06.2011,-0.000137144,0.0000812,4014
30.06.2011,-0.0000204,-0.0000609,4015
01.07.2011,-0.000195635,-0.000339116,4016
03.07.2011,-0.0000158,0.0000673,4018
04.07.2011,0.00000186,0.0000461,4019
05.07.2011,0.0000503,-0.000290984,4020
06.07.2011,-0.000131591,-0.000283619,4021
07.07.2011,-0.000173159,-0.00000815,4022
08.07.2011,-0.00000824,-0.000293098,4023
11.07.2011,-0.00000165,-0.0000613,4026
12.07.2011,-0.000123121,0.0000782,4027
13.07.2011,-0.000220028,-0.000307486,4028
14.07.2011,-0.000125901,-0.000232904,4029
15.07.2011,0.000028,-0.000206732,4030
18.07.2011,-0.000000141,-0.000103364,4033
19.07.2011,-0.0000153,-0.000215982,4034
20.07.2011,-0.0000713,-0.000203372,4035
21.07.2011,-0.0000251,-0.000233695,4036
22.07.2011,-0.0000945,-0.000297247,4037
25.07.2011,-0.000098,-0.0000977,4040
26.07.2011,-0.0000123,-0.00025433,4041
27.07.2011,-0.000126635,-0.000139518,4042
28.07.2011,-0.0000834,0.000018,4043
29.07.2011,-0.000192216,-0.000468085,4044
31.07.2011,-0.000273355,-0.00029699,4046
01.08.2011,-0.00000813,-0.0000168,4047
02.08.2011,-0.0000745,-0.000114263,4048
03.08.2011,-0.000112289,-0.0000297,4049
04.08.2011,-0.000189667,-0.0000351,4050
05.08.2011,-0.00000205,-0.00000425,4051
08.08.2011,-0.000506543,0.00000217,4054
09.08.2011,-0.00015707,-0.000473727,4055
10.08.2011,-0.000418494,-0.000313131,4056
11.08.2011,-0.000267745,-0.000398258,4057
12.08.2011,-0.00015767,-0.0000925,4058
15.08.2011,-0.000294327,-0.000366539,4061
16.08.2011,-0.00010369,-0.000444375,4062
17.08.2011,-0.000110209,-0.000102362,4063
18.08.2011,-0.0000955,0.0000156,4064
19.08.2011,-0.000442004,-0.000443059,4065
21.08.2011,-0.000184775,-0.000110093,4067
22.08.2011,-0.0000628,-0.00000197,4068
23.08.2011,-0.0000587,-0.0000942,4069
24.08.2011,-0.000174451,-0.000261034,4070
25.08.2011,-0.0000813,-0.000311924,4071
26.08.2011,-0.0000326,-0.0000142,4072
29.08.2011,-0.000150835,-0.000320992,4075
30.08.2011,0.000111784,-0.0000366,4076
31.08.2011,-0.0000455,-0.000548541,4077
01.09.2011,-0.0000795,0.0000631,4078
02.09.2011,-0.0000883,-0.000196178,4079
05.09.2011,-0.0000406,-0.000216116,4082
06.09.2011,-0.0000648,-0.0000794,4083
07.09.2011,-0.0000633,-0.000206256,4084
08.09.2011,-0.000125185,-0.00000156,4085
09.09.2011,-0.000144093,0.0000889,4086
12.09.2011,-0.000457062,-0.000182582,4089
13.09.2011,-0.0000325,0.0000135,4090
14.09.2011,-0.000173317,-0.000427814,4091
15.09.2011,-0.0000102,-0.000252871,4092
16.09.2011,-0.000138948,-0.000111683,4093
19.09.2011,0.0000277,-0.0000911,4096
20.09.2011,-0.000260084,-0.000145553,4097
21.09.2011,-0.000325791,0.0000952,4098
22.09.2011,-0.0000435,-0.000197329,4099
23.09.2011,-0.000491337,-0.000171143,4100
26.09.2011,-0.000450755,-0.000540116,4103
27.09.2011,-0.000233988,-0.000291293,4104
28.09.2011,-0.0000244,0.0000664,4105
29.09.2011,-0.0000634,-0.000320046,4106
30.09.2011,-0.00030994,-0.000226976,4107
03.10.2011,-0.000308616,-0.000181914,4110
04.10.2011,-0.000259431,-0.000185543,4111
05.10.2011,-0.000167612,-0.0000204,4112
06.10.2011,-0.000262717,-0.0000869,4113
07.10.2011,-0.00014087,-0.0000628,4114
10.10.2011,-0.000157045,-0.00051453,4117
11.10.2011,0.000191931,-0.000183469,4118
12.10.2011,-0.000149691,-0.000359109,4119
13.10.2011,-0.000108138,-0.000194944,4120
14.10.2011,0.0000192,-0.000225238,4121
17.10.2011,-0.0000619,-0.000384522,4124
18.10.2011,-0.0000896,-0.000144885,4125
19.10.2011,-0.000100956,-0.000210765,4126
20.10.2011,-0.000100026,-0.0000963,4127
21.10.2011,-0.000146537,-0.000415686,4128
24.10.2011,-0.0000115,-0.0000556,4131
25.10.2011,-0.0000463,-0.00026955,4132
26.10.2011,0.0000371,0.000129197,4133
27.10.2011,-0.0000915,-0.0001049,4134
28.10.2011,-0.0000224,0.000192394,4135
31.10.2011,0.0000361,-0.000100737,4138
01.11.2011,-0.0000913,-0.000400299,4139
02.11.2011,0.0000231,0.000125544,4140
03.11.2011,-0.000038,-0.000303081,4141
07.11.2011,-0.00000201,0.0000629,4145
08.11.2011,-0.0000458,-0.000194923,4146
09.11.2011,-0.0000513,-0.000240537,4147
10.11.2011,-0.000025,0.0000297,4148
11.11.2011,0.0000108,-0.0000512,4149
14.11.2011,-0.0000204,-0.000279321,4152
15.11.2011,-0.0000874,-0.000259118,4153
16.11.2011,-0.000000655,-0.000122427,4154
17.11.2011,-0.0000512,-0.000113972,4155
18.11.2011,-0.000166415,-0.000208101,4156
21.11.2011,-0.000149971,-0.000187286,4159
22.11.2011,-0.000151911,-0.000127841,4160
23.11.2011,-0.0000419,-0.000664574,4161
24.11.2011,-0.000199104,-0.000000578,4162
25.11.2011,-0.000170659,-0.000284902,4163
28.11.2011,-0.0000645,-0.000388856,4166
29.11.2011,0.0000638,0.0000417,4167
30.11.2011,-0.000218628,-0.000248456,4168
01.12.2011,0.0000792,0.0000469,4169
02.12.2011,-0.000171816,-0.0000873,4170
05.12.2011,-0.000151033,-0.00000471,4173
06.12.2011,-0.0000264,-0.00010094,4174
07.12.2011,-0.0000584,0.00000924,4175
08.12.2011,0.0000259,-0.000188902,4176
09.12.2011,0.0000574,-0.000214669,4177
12.12.2011,-0.000311298,-0.0000462,4180
13.12.2011,-0.0000323,-0.000153601,4181
14.12.2011,-0.0000589,-0.000127136,4182
15.12.2011,-0.0000929,-0.00012034,4183
16.12.2011,0.0000571,0.000205314,4184
19.12.2011,-0.00000715,0.0000149,4187
20.12.2011,-0.000204386,0.000302828,4188
21.12.2011,-0.0000897,-0.0000829,4189
22.12.2011,-0.000140242,-0.00000201,4190
23.12.2011,-0.0000487,-0.000227781,4191
26.12.2011,-0.0000533,0.0000388,4194
27.12.2011,-0.00000765,-0.000134274,4195
28.12.2011,0.0000214,-0.000174967,4196
29.12.2011,-0.0000297,-0.00002,4197
30.12.2011,-0.000120626,-0.000262485,4198
10.01.2012,-0.0000752,-0.000266651,4209
11.01.2012,-0.00000505,-0.0000282,4210
12.01.2012,-0.00000479,-0.000185197,4211
13.01.2012,0.0000967,-0.000181513,4212
16.01.2012,0.0000218,-0.000268226,4215
17.01.2012,-0.000142696,-0.000235454,4216
18.01.2012,-0.0000441,-0.000262749,4217
19.01.2012,-0.0000428,0.000262086,4218
20.01.2012,-0.0000439,0.0000592,4219
23.01.2012,0.0000693,-0.0000966,4222
24.01.2012,-0.0000815,-0.0000268,4223
25.01.2012,0.00000082,-0.0000631,4224
26.01.2012,-0.0000458,-0.000223535,4225
27.01.2012,0.0000796,0.00021599,4226
30.01.2012,0.0000227,-0.000391996,4229
31.01.2012,-0.0000417,-0.000102695,4230
01.02.2012,-0.000045,-0.000243888,4231
02.02.2012,-0.00000323,-0.000331438,4232
03.02.2012,0.0000357,-0.0000393,4233
06.02.2012,-0.0000107,-0.000124368,4236
07.02.2012,-0.0000348,-0.0000182,4237
08.02.2012,0.0000234,-0.000125602,4238
09.02.2012,-0.000018,0.0000299,4239
10.02.2012,0.0000456,0.000161204,4240
13.02.2012,-0.0000275,-0.000205918,4243
14.02.2012,-0.0000533,-0.000126639,4244
15.02.2012,0.0000433,-0.00000636,4245
16.02.2012,-0.0000403,0.000028,4246
17.02.2012,-0.000041,-0.000111714,4247
20.02.2012,0.0000651,-0.0000827,4250
21.02.2012,-0.0000622,0.000200905,4251
22.02.2012,-0.000021,-0.0000092,4252
24.02.2012,-0.000125401,-0.000177859,4254
27.02.2012,-0.0000835,-0.00013974,4257
28.02.2012,-0.0000555,-0.000340196,4258
29.02.2012,0.00000149,-0.00017626,4259
01.03.2012,-0.0000505,-0.000345887,4260
02.03.2012,-0.0000754,-0.000279902,4261
05.03.2012,-0.0000409,-0.000308749,4264
06.03.2012,-0.0000083,-0.0000662,4265
07.03.2012,-0.000329981,-0.00035217,4266
11.03.2012,-0.000150427,-0.0000563,4270
12.03.2012,-0.0000264,-0.000479612,4271
13.03.2012,-0.0000457,-0.000716106,4272
14.03.2012,0.00000271,0.0000752,4273
15.03.2012,0.0000263,0.00029679,4274
16.03.2012,0.0000467,-0.000249298,4275
19.03.2012,0.000287423,0.000244604,4278
20.03.2012,0.00007,0.000105747,4279
21.03.2012,-0.000000986,-0.0000481,4280
22.03.2012,-0.0000234,0.000122466,4281
23.03.2012,0.0000235,-0.000116513,4282
26.03.2012,0.000330303,0.0000173,4285
27.03.2012,-0.0000483,-0.000104092,4286
28.03.2012,0.000014,0.0000359,4287
29.03.2012,-0.0000559,0.0000927,4288
30.03.2012,-0.0000696,-0.000190339,4289
02.04.2012,-0.0000433,0.000136386,4292
03.04.2012,-0.0000929,-0.0000369,4293
04.04.2012,-0.00000669,-0.0000817,4294
05.04.2012,0.000128983,0.0000776,4295
06.04.2012,-0.000168095,-0.00010881,4296
09.04.2012,-0.0000319,-0.0000891,4299
10.04.2012,-0.0000601,-0.000235088,4300
11.04.2012,0.0000134,-0.000177424,4301
12.04.2012,-0.0000492,0.00000113,4302
13.04.2012,0.00000297,-0.000249284,4303
16.04.2012,-0.000069,-0.0000176,4306
17.04.2012,0.00000679,-0.000171384,4307
18.04.2012,-0.0000848,0.000253253,4308
19.04.2012,-0.0000689,-0.000318755,4309
20.04.2012,0.000196956,-0.000270325,4310
23.04.2012,-0.0000254,-0.0000932,4313
24.04.2012,-0.0000465,0.00000251,4314
25.04.2012,-0.0000425,0.0000706,4315
26.04.2012,-0.0000291,-0.000109169,4316
27.04.2012,-0.0000212,0.0000251,4317
28.04.2012,-0.0000318,-0.000105027,4318
02.05.2012,-0.000024,-0.00012245,4322
